DATE,POWER FLOW (mcm),ENERGY (GWh),RES ELEV (m),GROSS STORAGE (mcm),SPILL (mcm),RAIN (mm)
17-Mar-17,0.453,0.072,219.85,591.9,0,0
18-Mar-17,0.943,0.15,219.92,593.3,0,0
19-Mar-17,2.929,0.466,219.92,593.3,0,0
20-Mar-17,3.034,0.482,219.81,591.1,0,0
21-Mar-17,2.081,0.33,219.71,589.1,0,0
22-Mar-17,2.763,0.438,219.67,588.2,0,0
23-Mar-17,3.147,0.498,219.57,586.2,0,0
24-Mar-17,3.081,0.487,219.5,584.8,0,0
25-Mar-17,2.625,0.415,219.5,584.8,0,0
26-Mar-17,1.273,0.201,219.43,583.4,0,0
27-Mar-17,0.786,0.124,219.39,582.6,0,0
28-Mar-17,1.368,0.216,219.43,583.4,0,10.5
29-Mar-17,1.056,0.167,219.52,585.2,0,18.5
30-Mar-17,0.858,0.136,219.68,588.4,0,0
31-Mar-17,1.945,0.309,219.81,591.1,0,0
01-Apr-17,1.996,0.317,219.81,591.1,0,0
02-Apr-17,3.196,0.508,219.85,591.9,0,36.6
03-Apr-17,1.597,0.254,219.88,592.5,0,4.5
04-Apr-17,2.181,0.347,219.9,592.9,0,0
05-Apr-17,1.893,0.301,219.89,592.7,0,0
06-Apr-17,2.281,0.363,219.92,593.3,0,0
07-Apr-17,3.021,0.481,219.96,594.1,0,0
08-Apr-17,3.318,0.528,219.92,593.3,0,0
09-Apr-17,3.521,0.559,219.78,590.5,0,0
10-Apr-17,4.076,0.646,219.67,588.2,0,0
11-Apr-17,1.732,0.274,219.55,585.8,0,0
12-Apr-17,3.479,0.55,219.5,584.8,0,0
13-Apr-17,0.222,0.035,219.4,582.8,0,32.5
14-Apr-17,1.258,0.199,219.56,586,0,0
15-Apr-17,1.781,0.282,219.61,587,0,0
16-Apr-17,1.535,0.243,219.57,586.2,0,0
17-Apr-17,3.52,0.557,219.57,586.2,0,0
18-Apr-17,4.029,0.637,219.5,584.8,0,0
19-Apr-17,3.809,0.602,219.48,584.4,0,0
20-Apr-17,4.143,0.655,219.5,584.8,0,0
21-Apr-17,4.072,0.643,219.42,583.2,0,0
22-Apr-17,4.904,0.773,219.31,581,0,0
23-Apr-17,2.958,0.465,219.13,577.4,0,0
24-Apr-17,6.219,0.975,218.97,574.3,0,0
25-Apr-17,5.375,0.841,218.84,571.7,0,0
26-Apr-17,4.905,0.767,218.8,570.9,0,0
27-Apr-17,4.612,0.721,218.78,570.5,0,0
28-Apr-17,4.621,0.722,218.75,569.9,0,0
29-Apr-17,5.05,0.79,218.83,571.5,0,0
30-Apr-17,4.847,0.757,218.72,569.3,0,0
01-May-17,3.902,0.608,218.57,566.3,0,0
02-May-17,5.338,0.83,218.44,563.8,0,0
03-May-17,5.626,0.875,218.46,564.2,0,0
04-May-17,4.6,0.715,218.42,563.4,0,0
05-May-17,4.515,0.702,218.43,563.6,0,0
06-May-17,4.831,0.751,218.42,563.4,0,0
07-May-17,4.737,0.736,218.39,562.8,0,0
08-May-17,5.593,0.868,218.32,561.4,0,0.7
09-May-17,4.283,0.666,218.44,563.8,0,10.1
10-May-17,3.487,0.542,218.42,563.4,0,28.5
11-May-17,2.741,0.426,218.42,563.4,0,4.5
12-May-17,4.558,0.709,218.46,564.2,0,0
13-May-17,4.111,0.638,218.32,561.4,0,0
14-May-17,2.4,0.372,218.25,560.1,0,0
15-May-17,4.33,0.67,218.13,557.7,0,0
16-May-17,4.555,0.702,217.88,552.8,0,0
17-May-17,4.617,0.709,217.65,548.3,0,0
18-May-17,3.993,0.611,217.43,544.1,0,0
19-May-17,4.967,0.758,217.27,541,0,0
20-May-17,5.239,0.797,217.07,537.1,0,0
21-May-17,4.327,0.656,216.85,532.9,0,0
22-May-17,3.495,0.528,216.63,528.7,0,0
23-May-17,4.754,0.718,216.62,528.5,0,0
24-May-17,3.641,0.549,216.52,526.6,0,16.4
25-May-17,2.877,0.433,216.4,524.3,0,0
26-May-17,4.349,0.654,216.36,523.6,0,3.5
27-May-17,2.463,0.37,216.28,522.1,0,0
28-May-17,4.385,0.659,216.31,522.6,0,0
29-May-17,4.504,0.676,216.23,521.1,0,0
30-May-17,2.958,0.443,216.1,518.6,0,0
31-May-17,4.825,0.722,216.05,517.7,0,0
01-Jun-17,4.042,0.604,215.97,516.2,0,0
02-Jun-17,3.803,0.568,215.93,515.4,0,0
03-Jun-17,4.442,0.662,215.81,513.2,0,0
04-Jun-17,2.415,0.359,215.64,510,0,0
05-Jun-17,5.728,0.85,215.54,508.1,0,0
06-Jun-17,4.031,0.597,215.42,505.9,0,0
07-Jun-17,4.044,0.597,215.23,502.3,0,0
08-Jun-17,5.658,0.832,215,498.1,0,0
09-Jun-17,3.3,0.483,214.71,492.7,0,0
10-Jun-17,4.168,0.608,214.51,489,0,0
11-Jun-17,3.729,0.542,214.3,485.2,0,0
12-Jun-17,5.597,0.81,214.05,480.6,0,0
13-Jun-17,4.718,0.68,213.81,476.3,0,0
14-Jun-17,4.02,0.578,213.66,473.6,0,0
15-Jun-17,4.944,0.71,213.59,472.3,0,0
16-Jun-17,4.224,0.605,213.44,469.6,0,0
17-Jun-17,4.736,0.677,213.32,467.5,0,0
18-Jun-17,5.426,0.775,213.28,466.7,0,0
19-Jun-17,4.424,0.631,213.2,465.3,0,0
20-Jun-17,5.015,0.714,213.09,463.3,0,0
21-Jun-17,4.923,0.699,212.93,460.5,0,0
22-Jun-17,5.835,0.826,212.76,457.5,0,0
23-Jun-17,5.004,0.706,212.56,453.9,0,0
24-Jun-17,3.176,0.447,212.42,451.5,0,0
25-Jun-17,4.685,0.659,212.39,450.9,0,0
26-Jun-17,5.175,0.726,212.24,448.3,0,0
27-Jun-17,4.026,0.563,212.05,445,0,0.3
28-Jun-17,5.328,0.744,211.97,443.6,0,0
29-Jun-17,4.576,0.638,211.88,442,0,0
30-Jun-17,3.301,0.46,211.85,441.5,0,0
01-Jul-17,4.388,0.612,211.9,442.4,0,0
02-Jul-17,3.57,0.497,211.8,440.6,0,0
03-Jul-17,5.156,0.717,211.74,439.6,0,0
04-Jul-17,5.78,0.803,211.68,438.5,0,0
05-Jul-17,3.503,0.486,211.6,437.1,0,0
06-Jul-17,5.979,0.83,211.64,437.8,0,0
07-Jul-17,5.335,0.74,211.59,437,0,0
08-Jul-17,3.2,0.444,211.61,437.3,0,0
09-Jul-17,5.211,0.723,211.61,437.3,0,0
10-Jul-17,3.884,0.538,211.52,435.8,0,0
11-Jul-17,5.218,0.723,211.53,435.9,0,0
12-Jul-17,5.032,0.696,211.43,434.2,0,0
13-Jul-17,4.073,0.563,211.39,433.5,0,0
14-Jul-17,4.394,0.608,211.45,434.5,0,0
15-Jul-17,4.291,0.594,211.48,435.1,0,0
16-Jul-17,4.298,0.595,211.48,435.1,0,0
17-Jul-17,5.258,0.727,211.41,433.9,0,0
18-Jul-17,5.415,0.748,211.36,433,0,0
19-Jul-17,3.47,0.479,211.32,432.3,0,0.4
20-Jul-17,5.403,0.747,211.41,433.9,0,0
21-Jul-17,3.729,0.515,211.35,432.8,0,0
22-Jul-17,3.751,0.518,211.34,432.7,0,0
23-Jul-17,4.655,0.642,211.27,431.4,0,0
24-Jul-17,5.445,0.75,211.2,430.2,0,0
25-Jul-17,4.179,0.576,211.23,430.8,0,0
26-Jul-17,3.096,0.427,211.27,431.4,0,0
27-Jul-17,3.574,0.494,211.4,433.7,0,0
28-Jul-17,3.467,0.48,211.49,435.2,0,0
29-Jul-17,3.02,0.418,211.47,434.9,0,0
30-Jul-17,4.051,0.561,211.5,435.4,0,0
31-Jul-17,3.529,0.487,211.3,432,0,37
01-Aug-17,2.117,0.292,211.28,431.6,0,0
02-Aug-17,3.823,0.527,211.24,430.9,0,0
03-Aug-17,3.45,0.474,211.06,427.8,0,0
04-Aug-17,3.299,0.452,210.9,425.1,0,0
05-Aug-17,3.429,0.468,210.69,421.5,0,0
06-Aug-17,1.383,0.188,210.48,418,0,0
07-Aug-17,1.775,0.241,210.39,416.5,0,0
08-Aug-17,3.099,0.42,210.3,414.9,0,0
09-Aug-17,2.436,0.329,210.1,411.6,0,0
10-Aug-17,3.521,0.474,209.93,408.7,0,15.3
11-Aug-17,2.46,0.33,209.73,405.4,0,0
12-Aug-17,2.999,0.401,209.55,402.4,0,14.8
13-Aug-17,0.923,0.123,209.39,399.8,0,1.5
14-Aug-17,0.721,0.096,209.34,398.9,0,0
15-Aug-17,1.909,0.254,209.3,398.3,0,0
16-Aug-17,1.431,0.19,209.19,396.5,0,0
17-Aug-17,1.245,0.165,209.09,394.8,0,0
18-Aug-17,1.443,0.191,208.99,393.2,0,0.5
19-Aug-17,0.575,0.076,208.89,391.6,0,0
20-Aug-17,0.765,0.101,208.88,391.4,0,0
21-Aug-17,0.826,0.109,208.85,390.9,0,0
22-Aug-17,0,0,208.8,390.1,0,0
23-Aug-17,0.205,0.027,208.81,390.3,0,0
24-Aug-17,0,0,209.01,393.5,0,0
25-Aug-17,0,0,209.16,396,0,0
26-Aug-17,0,0,209.24,397.3,0,0
27-Aug-17,0,0,209.34,398.9,0,0
28-Aug-17,0,0,209.4,399.9,0,0
29-Aug-17,0,0,209.44,400.6,0,0
30-Aug-17,0.494,0.066,209.49,401.4,0,0
31-Aug-17,0.599,0.08,209.53,402.1,0,0
01-Sep-17,0.53,0.071,209.65,404.1,0,40
02-Sep-17,0.455,0.061,209.73,405.4,0,1.4
03-Sep-17,0.186,0.025,209.77,406.1,0,0
04-Sep-17,0.402,0.054,209.85,407.4,0,22
05-Sep-17,0.401,0.054,209.92,408.6,0,4
06-Sep-17,0.141,0.019,209.99,409.7,0,3.9
07-Sep-17,0.341,0.046,210.1,411.6,0,0
08-Sep-17,0.466,0.063,210.19,413.1,0,0
09-Sep-17,0.325,0.044,210.22,413.6,0,0
10-Sep-17,1.166,0.158,210.31,415.1,0,0
11-Sep-17,0.332,0.045,210.32,415.3,0,3.5
12-Sep-17,0.316,0.043,210.45,417.5,0,7.9
13-Sep-17,0.536,0.073,210.55,419.2,0,19
14-Sep-17,0.315,0.043,210.63,420.5,0,0
15-Sep-17,0.293,0.04,210.63,420.5,0,0
16-Sep-17,0.359,0.049,210.68,421.4,0,0
17-Sep-17,0.278,0.038,210.78,423.1,0,0
18-Sep-17,0.314,0.043,210.84,424.1,0,0
19-Sep-17,0.497,0.068,210.84,424.1,0,0
20-Sep-17,0.862,0.118,210.85,424.3,0,0
21-Sep-17,0.336,0.046,210.85,424.3,0,0
22-Sep-17,1.094,0.15,210.92,425.4,0,0
23-Sep-17,0.576,0.079,210.93,425.6,0,3.5
24-Sep-17,0.801,0.11,211.01,427,0,0
25-Sep-17,0.852,0.117,211.01,427,0,0
26-Sep-17,0.751,0.103,210.97,426.3,0,0
27-Sep-17,0.489,0.067,210.92,425.4,0,0
28-Sep-17,1.628,0.223,210.9,425.1,0,0
29-Sep-17,0.883,0.121,210.9,425.1,0,0
30-Sep-17,1.015,0.139,210.9,425.1,0,0
01-Oct-17,1.137,0.156,210.99,426.6,0,0
02-Oct-17,1.164,0.16,211.07,428,0,0
03-Oct-17,1.175,0.162,211.27,431.4,0,0
04-Oct-17,1.737,0.24,211.36,433,0,1.1
05-Oct-17,2.608,0.361,211.47,434.9,0,0
06-Oct-17,1.747,0.242,211.52,435.8,0,0
07-Oct-17,1.308,0.182,211.75,439.7,0,62.6
08-Oct-17,0.986,0.137,211.67,438.4,0,1.2
09-Oct-17,0.51,0.071,211.76,439.9,0,0
10-Oct-17,0.932,0.13,211.92,442.7,0,72.5
11-Oct-17,0.487,0.068,212.01,444.3,0,0
12-Oct-17,0.514,0.072,212.18,447.2,0,0
13-Oct-17,0,0,212.31,449.5,0,0
14-Oct-17,0.576,0.081,212.42,451.5,0,5
15-Oct-17,0.539,0.076,212.52,453.2,0,0
16-Oct-17,0.375,0.053,212.65,455.5,0,0
17-Oct-17,0.466,0.066,212.75,457.3,0,10.8
18-Oct-17,0.734,0.104,212.78,457.8,0,1.5
19-Oct-17,0.777,0.11,212.75,457.3,0,0
20-Oct-17,0.502,0.071,212.7,456.4,0,0
21-Oct-17,0.615,0.087,212.7,456.4,0,0
22-Oct-17,1.146,0.162,212.68,456.1,0,0
23-Oct-17,0.701,0.099,212.65,455.5,0,0
24-Oct-17,0.677,0.096,212.82,458.5,0,27.3
25-Oct-17,0.492,0.07,213.1,463.5,0,25.2
26-Oct-17,0,0,213.28,466.7,0,79.3
27-Oct-17,0.327,0.047,213.57,471.9,0,24.4
28-Oct-17,0.215,0.031,213.8,476.1,0,71.5
29-Oct-17,0.373,0.054,214.06,480.8,0,33
30-Oct-17,0.551,0.08,214.24,484.1,0,0
31-Oct-17,0.583,0.085,214.44,487.8,0,0
01-Nov-17,0.906,0.132,214.47,488.3,0,0
02-Nov-17,0.91,0.133,214.61,490.9,0,0
03-Nov-17,0.816,0.119,214.51,489,0,0
04-Nov-17,0,0,214.71,492.7,0,6
05-Nov-17,0.17,0.025,214.88,495.9,0,3.7
06-Nov-17,1.173,0.173,215.17,501.2,0,35.7
07-Nov-17,0,0,215.69,510.9,0,8.5
08-Nov-17,0.42,0.063,216.18,520.2,0,5.3
09-Nov-17,2.777,0.419,216.56,527.4,0,4.8
10-Nov-17,2.538,0.385,216.9,533.9,0,0
11-Nov-17,1.166,0.178,218.26,540.8,0,0
12-Nov-17,1.569,0.241,217.65,548.3,0,0
13-Nov-17,5.349,0.827,218.08,556.7,0,0
14-Nov-17,4.255,0.66,218.29,560.8,0,0
15-Nov-17,3.767,0.586,218.47,564.4,0,0
16-Nov-17,4.592,0.717,218.71,569.1,0,0
17-Nov-17,3.308,0.518,218.88,572.5,0,0
18-Nov-17,4.105,0.645,219.11,577,0,0
19-Nov-17,3.909,0.616,219.3,580.8,0,16.8
20-Nov-17,5.704,0.902,219.52,585.2,0,4.5
21-Nov-17,5.587,0.885,219.63,587.4,0,0
22-Nov-17,3.715,0.589,219.69,588.6,0,26.3
23-Nov-17,4.271,0.68,219.96,594.1,0,0
24-Nov-17,3.99,0.635,219.93,593.5,0,0.6
25-Nov-17,4.769,0.759,219.93,593.5,0,23.7
26-Nov-17,4.826,0.767,219.84,591.7,0,19
27-Nov-17,3.941,0.625,219.71,589.1,0,16
28-Nov-17,1.476,0.234,219.68,588.4,0,63.5
29-Nov-17,0,0,220.1,596.9,0,10
30-Nov-17,0,0,220.65,608.1,0,1.2
01-Dec-17,2.178,0.352,220.93,613.8,0,0
02-Dec-17,1.458,0.236,221.06,616.5,0,0
03-Dec-17,2.902,0.471,221.23,620,0,21
04-Dec-17,0.227,0.037,221.42,623.9,0,3.9
05-Dec-17,3.171,0.518,221.64,628.5,0,6.5
06-Dec-17,3.036,0.497,221.8,631.8,0,0
07-Dec-17,2.915,0.478,221.9,633.9,0,0
08-Dec-17,1.874,0.308,222.04,636.8,0,0
09-Dec-17,2.773,0.456,222.09,637.8,0,0
10-Dec-17,4.034,0.663,222.05,637,0,0
11-Dec-17,4.171,0.685,222,635.9,0,0
12-Dec-17,3.318,0.545,222.01,636.2,0,4.2
13-Dec-17,2.913,0.479,222.09,637.8,0,3.5
14-Dec-17,1.137,0.187,222.09,637.8,0,10.8
15-Dec-17,3.374,0.555,222.12,638.5,0,193.4
16-Dec-17,1.379,0.228,222.46,645.6,0,8.7
17-Dec-17,2.586,0.43,222.84,653.6,0,0
18-Dec-17,1.977,0.329,222.9,654.8,0,0
19-Dec-17,3.106,0.517,222.92,655.3,0,9.8
20-Dec-17,0.805,0.134,222.88,654.4,0,96.1
21-Dec-17,0.818,0.137,223.33,664,0,3.5
22-Dec-17,2.143,0.36,223.55,668.7,0,0
23-Dec-17,0.547,0.092,223.67,671.2,0,0
24-Dec-17,2.451,0.413,223.75,672.9,0,0
25-Dec-17,1.584,0.267,223.76,673.1,0,13.8
26-Dec-17,0.842,0.142,223.81,674.2,0,23.5
27-Dec-17,0,0,223.86,675.3,0,4.5
28-Dec-17,0.922,0.156,224.02,678.7,0,0.5
29-Dec-17,1.045,0.177,224.12,680.9,0,0
30-Dec-17,1.486,0.252,224.18,682.2,0,0
31-Dec-17,2.754,0.467,224.18,682.2,0,0
01-Jan-18,1.558,0.264,224.14,681.3,0,0
02-Jan-18,2.078,0.352,224.12,680.9,0,0
03-Jan-18,2.668,0.452,224.12,680.9,0,0
04-Jan-18,2.09,0.354,224.12,680.9,0,0
05-Jan-18,1.629,0.276,224.12,680.9,0,0
06-Jan-18,3.125,0.529,224.06,679.6,0,0
07-Jan-18,3.549,0.6,223.97,677.6,0,0
08-Jan-18,3.135,0.529,223.84,674.9,0,0
09-Jan-18,3.738,0.63,223.76,673.1,0,0
10-Jan-18,2.721,0.458,223.68,671.4,0,1.8
11-Jan-18,3.053,0.514,223.68,671.4,0,16
12-Jan-18,2.99,0.503,223.63,670.4,0,0.3
13-Jan-18,1.457,0.245,223.6,669.7,0,3.2
14-Jan-18,4.097,0.689,223.62,670.1,0,6.3
15-Jan-18,2.838,0.476,223.44,666.3,0,0
16-Jan-18,3.003,0.503,223.34,664.2,0,0
17-Jan-18,3.838,0.642,223.25,662.3,0,0
18-Jan-18,3.703,0.618,223.1,659.1,0,0
19-Jan-18,3.18,0.53,223,657,0,0
20-Jan-18,3.747,0.624,222.95,655.9,0,0
21-Jan-18,3.679,0.612,222.87,654.2,0,0
22-Jan-18,3.753,0.623,222.72,651,0,0
23-Jan-18,5.224,0.867,222.72,651,0,0
24-Jan-18,2.768,0.459,222.65,649.6,0,0
25-Jan-18,4.288,0.712,222.75,651.7,0,0
26-Jan-18,3.649,0.605,222.64,649.4,0,0
27-Jan-18,4.243,0.702,222.5,646.4,0,0
28-Jan-18,3.135,0.517,222.29,642,0,0
29-Jan-18,4.642,0.764,222.15,639.1,0,61.3
30-Jan-18,1.4,0.23,222.02,636.4,0,66.9
31-Jan-18,1.224,0.203,222.65,649.6,0,7.2
01-Feb-18,1.979,0.329,222.83,653.4,0,0
02-Feb-18,2.809,0.467,222.84,653.6,0,0
03-Feb-18,2.901,0.482,222.8,652.7,0,0
04-Feb-18,4.115,0.683,222.72,651,0,0.8
05-Feb-18,2.886,0.478,222.58,648.1,0,0
06-Feb-18,2.03,0.336,222.52,646.8,0,3.5
07-Feb-18,3.966,0.656,222.48,646,0,18
08-Feb-18,1.106,0.183,222.48,646,0,0
09-Feb-18,2.839,0.47,222.54,647.3,0,0
10-Feb-18,1.578,0.261,222.5,646.4,0,0
11-Feb-18,3.646,0.603,222.47,645.8,0,0
12-Feb-18,3.999,0.66,222.33,642.8,0,0
13-Feb-18,3.897,0.642,222.21,640.3,0,0
14-Feb-18,3.724,0.612,222.05,637,0,1.6
15-Feb-18,3.537,0.58,221.9,633.9,0,62.3
16-Feb-18,2.538,0.416,221.87,633.2,0,1
17-Feb-18,3.153,0.517,221.9,633.9,0,0
18-Feb-18,4.877,0.799,221.84,632.6,0,0
19-Feb-18,2.907,0.475,221.66,628.9,0,0
20-Feb-18,4.236,0.691,221.55,626.6,0,0
21-Feb-18,4.032,0.656,221.38,623.1,0,0
22-Feb-18,4.281,0.695,221.23,620,0,0
23-Feb-18,3.311,0.536,221.04,616.1,0,0
24-Feb-18,4.297,0.694,220.89,613,0,21.7
25-Feb-18,3.917,0.631,220.73,609.7,0,14.2
26-Feb-18,2.981,0.48,220.69,608.9,0,26
27-Feb-18,2.607,0.42,220.72,609.5,0,32.8
28-Feb-18,2.547,0.411,220.85,612.2,0,1.5
01-Mar-18,2.897,0.468,220.92,613.6,0,0
02-Mar-18,2.215,0.358,220.94,614,0,5.7
03-Mar-18,2.715,0.439,220.98,614.8,0,14.4
04-Mar-18,4.901,0.793,221.02,615.7,0,0
05-Mar-18,2.202,0.356,220.96,614.4,0,0
06-Mar-18,3.62,0.586,221.04,616.1,0,0
07-Mar-18,4.133,0.669,221.04,616.1,0,0
08-Mar-18,3.163,0.512,221.04,616.1,0,0
09-Mar-18,4.251,0.688,221.04,616.1,0,6.5
10-Mar-18,2.812,0.455,221.01,615.5,0,25
11-Mar-18,2.236,0.362,221.04,616.1,0,63.5
12-Mar-18,0.95,0.154,221.17,618.8,0,16
13-Mar-18,1.118,0.182,221.42,623.9,0,0
14-Mar-18,2.419,0.395,221.61,627.8,0,8.6
15-Mar-18,1.536,0.251,221.69,629.5,0,9.3
16-Mar-18,0.934,0.153,221.81,632,0,0
17-Mar-18,2.28,0.374,221.94,634.7,0,0
18-Mar-18,1.041,0.171,222,635.9,0,0
19-Mar-18,0.304,0.05,222.12,638.5,0,0
20-Mar-18,1.396,0.23,222.23,640.8,0,0
21-Mar-18,1.243,0.205,222.31,642.4,0,11.3
22-Mar-18,0.744,0.123,222.43,644.9,0,0
23-Mar-18,2.481,0.411,222.58,648.1,0,0
24-Mar-18,2.253,0.373,222.56,647.7,0,0
25-Mar-18,1.268,0.21,222.59,648.3,0,0
26-Mar-18,1.146,0.19,222.65,649.6,0,11.5
27-Mar-18,0.723,0.12,222.75,651.7,0,0
28-Mar-18,0.511,0.085,222.89,654.6,0,0.4
29-Mar-18,0,0,223.04,657.8,0,0
30-Mar-18,0.897,0.15,223.21,661.4,0,0
31-Mar-18,0.533,0.088,222.33,642.8,0,0
01-Apr-18,0.692,0.116,223.43,666.1,0,0
02-Apr-18,0.691,0.116,223.52,668,0,0
03-Apr-18,1.283,0.216,223.71,672.1,0,0
04-Apr-18,3.177,0.537,223.96,677.4,0,0
05-Apr-18,0.897,0.152,224.14,681.3,0,0
06-Apr-18,0.437,0.074,224.14,681.3,0,0
07-Apr-18,0,0,224.68,693,0,6.6
08-Apr-18,0.981,0.168,224.88,697.3,0,18.8
09-Apr-18,0,0,225.02,700.4,0,11
10-Apr-18,0,0,225.23,705,0,2.4
11-Apr-18,0,0,225.37,708,0,5.8
12-Apr-18,0.799,0.138,225.5,710.9,0,5.2
13-Apr-18,1.456,0.252,225.62,713.5,0,8.2
14-Apr-18,0.254,0.044,225.76,716.6,0,12.6
15-Apr-18,1.431,0.249,226,721.9,0,0
16-Apr-18,0.556,0.097,226.14,725,0,0
17-Apr-18,0.4,0.07,226.34,729.5,0,0
18-Apr-18,2.535,0.444,226.46,732.1,0,7
19-Apr-18,0,0,226.49,732.8,0,0
20-Apr-18,0,0,226.67,736.8,0,0
21-Apr-18,1.771,0.312,226.89,741.7,0,0
22-Apr-18,1.166,0.206,227.09,746.2,0,0
23-Apr-18,3.751,0.665,227.33,751.6,0,0
24-Apr-18,2.815,0.5,227.48,755,0,8.5
25-Apr-18,1.655,0.295,227.71,760.2,0,0
26-Apr-18,0.902,0.161,227.8,762.3,0,0
27-Apr-18,0.716,0.128,227.92,765,0,0
28-Apr-18,1.078,0.193,228.04,767.7,0,0
29-Apr-18,2.701,0.484,228.1,769.1,0,0
30-Apr-18,1.495,0.268,228.13,769.8,0,0
01-May-18,2.173,0.39,228.21,771.6,0,0
02-May-18,2.478,0.445,228.27,773,0,0
03-May-18,2.419,0.435,228.37,775.3,0,0
04-May-18,4.194,0.755,228.45,777.1,0,4
05-May-18,5.531,0.995,228.4,775.9,0,0
06-May-18,2.209,0.397,228.33,774.3,0,0.8
07-May-18,4.586,0.825,228.39,775.7,0,5.5
08-May-18,3.43,0.617,228.39,775.7,0,9.2
09-May-18,2.804,0.505,228.47,777.6,0,0
10-May-18,2.524,0.455,228.56,779.6,0,50
11-May-18,2.869,0.518,228.66,781.9,0,0
12-May-18,3.411,0.616,228.68,782.4,0,41.5
13-May-18,3.433,0.621,228.81,785.4,0,0
14-May-18,0.514,0.093,228.77,784.4,0,12
15-May-18,1.072,0.194,228.85,786.3,0,0
16-May-18,1.9,0.344,228.88,787,0,8
17-May-18,3.79,0.687,228.95,788.6,0,0
18-May-18,1.138,0.206,228.88,787,0,16.5
19-May-18,1.207,0.219,229,789.7,0,5.4
20-May-18,1.058,0.192,229.06,791.1,0,1.5
21-May-18,2.69,0.489,229.16,793.4,0,11
22-May-18,5.411,0.986,229.35,797.8,0,0
23-May-18,8.657,1.578,229.37,798.3,0,0
24-May-18,8.411,1.53,229.22,794.8,0,2.3
25-May-18,8.326,1.512,229.09,791.8,0,2
26-May-18,9.862,1.787,228.93,788.1,0,0
27-May-18,12.833,2.316,228.63,781.2,0,0
28-May-18,9.456,1.703,228.48,777.8,0,0
29-May-18,8.626,1.552,228.41,776.2,0,0
30-May-18,8.137,1.46,228.21,771.6,0,0
31-May-18,9.134,1.638,228.17,770.7,0,0
01-Jun-18,8.321,1.489,228.01,767,0,0
02-Jun-18,9.711,1.734,227.85,763.4,0,2.7
03-Jun-18,6.944,1.236,227.62,758.2,0,0
04-Jun-18,8.449,1.501,227.48,755,0,0
05-Jun-18,9.569,1.696,227.31,751.2,0,0
06-Jun-18,6.564,1.161,227.16,747.8,0,0
07-Jun-18,8.524,1.507,227.13,747.1,0,7
08-Jun-18,9.418,1.662,227,744.2,0,0
09-Jun-18,8.833,1.556,226.87,741.3,0,0
10-Jun-18,6.071,1.068,226.77,739.1,0,0
11-Jun-18,6.679,1.174,226.72,737.9,0,0
12-Jun-18,8.659,1.523,226.76,738.8,0,0
13-Jun-18,8.045,1.414,226.71,737.7,0,0
14-Jun-18,8.342,1.47,226.9,742,0,0
15-Jun-18,9.323,1.648,227.12,746.9,0,0
16-Jun-18,9.442,1.672,227.25,749.8,0,0
17-Jun-18,6.762,1.199,227.34,751.9,0,0
18-Jun-18,10.063,1.787,227.45,754.3,0,0
19-Jun-18,8.317,1.479,227.55,756.6,0,0
20-Jun-18,9.456,1.685,227.7,760,0,0
21-Jun-18,10.229,1.825,227.79,762,0,0
22-Jun-18,10.242,1.831,227.94,765.5,0,0
23-Jun-18,5.708,1.022,228.05,768,0,0
24-Jun-18,6.847,1.23,228.29,773.4,0,0
25-Jun-18,9.441,1.699,228.42,776.4,0,0
26-Jun-18,10.181,1.835,228.54,779.2,0,0
27-Jun-18,5.694,1.026,228.52,778.7,0,0
28-Jun-18,10.274,1.852,228.55,779.4,0,0
29-Jun-18,11.526,2.079,228.59,780.3,0,0
30-Jun-18,10.079,1.817,228.55,779.4,0,0
01-Jul-18,9.265,1.673,228.67,782.1,0,0
02-Jul-18,8.975,1.621,228.69,782.6,0,0
03-Jul-18,9.051,1.634,228.66,781.9,0,0
04-Jul-18,8.468,1.528,228.62,781,0,0
05-Jul-18,8.468,1.528,228.62,781,0,0
06-Jul-18,8.86,1.599,228.63,781.2,0,0
07-Jul-18,5.954,1.075,228.66,781.9,0,0
08-Jul-18,6.658,1.201,228.6,780.5,0,0
09-Jul-18,6.83,1.232,228.59,780.3,0,0
10-Jul-18,4.906,0.886,228.69,782.6,0,0
11-Jul-18,6.877,1.243,228.75,784,0,0
12-Jul-18,7.136,1.288,228.64,781.5,0,0
13-Jul-18,6.425,1.158,228.54,779.2,0,0
14-Jul-18,6.699,1.205,228.39,775.7,0,0
15-Jul-18,5.845,1.048,228.22,771.8,0,0
16-Jul-18,6.282,1.124,228,766.8,0,0
17-Jul-18,6.31,1.127,227.87,763.9,0,0
18-Jul-18,7.064,1.261,227.83,763,0,0
19-Jul-18,6.641,1.185,227.8,762.3,0,0
20-Jul-18,6.502,1.16,227.79,762,0,0
21-Jul-18,6.657,1.191,228,766.8,0,0
22-Jul-18,7.688,1.378,228.13,769.8,0,0
23-Jul-18,8.044,1.442,228.14,770,0,0
24-Jul-18,7.91,1.42,228.24,772.3,0,0
25-Jul-18,7.415,1.332,228.29,773.4,0,0
26-Jul-18,7.505,1.35,228.39,775.7,0,0
27-Jul-18,7.14,1.287,228.54,779.2,0,0
28-Jul-18,7.87,1.42,228.62,781,0,0
29-Jul-18,8.465,1.53,228.74,783.7,0,0
30-Jul-18,7.347,1.328,228.75,784,0,0
31-Jul-18,8.682,1.571,228.83,785.8,0,0
